"sep=#"
Timestamp#Gadget#ScreenW (px)#ScreenH (px)#ScreenW (cm)#ScreenH (cm)#System_keyboard#Keyboard type#Interaction style#Orientation#Time presented in task#Source text hidden in task#Cursor manipulation allowed#Phrase repetition allowed#Test session name#Corpus filepath#Username#Source phrase ID#P: Source phrase text#|P|: Source phrase length#T: Transcribed phrase text#|T|: Transcribed phrase length#IS: Input stream#|IS|: Input stream length#C#INF#F#IF#IFc#IFe#Time#KSPC: Keystrokes per character#KSPS: Keystrokes per second#CPS: Characters per second#WPM: Words per minute#WPMadjusted#TER: Total error rate#CER: Corrected error rate#NCER: Not corrected error rate#CBRER: Corrected-But-Right error rate#CAWER: Corrected-And-Wrong error rate#CE: Correction Efficiency#PC: Participant Conscientiousness#UB: Utilized Bandwidth#WB: Wasted Bandwidth#
2022-01-13 14:47:26.026#samsung-SM-G900F#1080#1920#6,50#11,50#Samsung keyboard#default#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#212#universities are too expensive#30#universities are too exspensive#31#universities are too exspensive#31#30#1#0#0#0#0#13,39#1,000#2,241#2,24#26,89#26,02#3,23%#0,00%#3,23%#0,00%#0,00%#NaN#0,00#96,77%#3,23%
2022-01-13 14:50:25.025#samsung-SM-G900F#1080#1920#6,50#11,50#Samsung keyboard#default#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#486#staying up all night is a bad idea#34#staying up all night is a bad idea#34#stating <<<<<ying up all night is a bad ie<dea#46#34#0#6#6#4#2#18,02#1,353#2,498#1,83#21,98#21,98#15,00%#15,00%#0,00%#10,00%#5,00%#1,000#1,00#73,91%#26,09%
2022-01-13 14:50:38.038#samsung-SM-G900F#1080#1920#6,50#11,50#Samsung keyboard#default#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#102#the back yard of our house#26#the back yard of our house#26#the back yard of our house#26#26#0#0#0#0#0#10,21#1,000#2,449#2,45#29,39#29,39#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 14:50:55.055#samsung-SM-G900F#1080#1920#6,50#11,50#Samsung keyboard#default#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#76#my preferred treat is chocolate#31#my preferred treat is choccolate#32#my preferred treat is choccolate#32#31#1#0#0#0#0#14,25#1,000#2,175#2,17#26,10#25,28#3,12%#0,00%#3,12%#0,00%#0,00%#NaN#0,00#96,88%#3,12%
2022-01-13 14:51:06.006#samsung-SM-G900F#1080#1920#6,50#11,50#Samsung keyboard#default#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#252#you want to eat your cake#25#you want to eat your cake#25#you want to eat your cake#25#25#0#0#0#0#0#8,31#1,000#2,888#2,89#34,66#34,66#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 14:51:20.020#samsung-SM-G900F#1080#1920#6,50#11,50#Samsung keyboard#default#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#19#please provide your date of birth#33#please provide your date of birth#33#please provide your date of birth#33#33#0#0#0#0#0#11,07#1,000#2,891#2,89#34,70#34,70#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 14:51:37.037#samsung-SM-G900F#1080#1920#6,50#11,50#Samsung keyboard#default#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#261#this phenomenon will never occur#32#this phenomenon will never occur#32#this phenomenon will never occur#32#32#0#0#0#0#0#13,57#1,000#2,285#2,28#27,42#27,42#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 14:51:53.053#samsung-SM-G900F#1080#1920#6,50#11,50#Samsung keyboard#default#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#3#never too rich and never too thin#33#never too rich and never too thin#33#never too rich and never too thin#33#33#0#0#0#0#0#12,28#1,000#2,606#2,61#31,28#31,28#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 14:52:10.010#samsung-SM-G900F#1080#1920#6,50#11,50#Samsung keyboard#default#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#378#saving that child was an heroic effort#38#saving that child was an heroic effort#38#saving that child was an heroic effort#38#38#0#0#0#0#0#15,18#1,000#2,438#2,44#29,26#29,26#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 14:52:24.024#samsung-SM-G900F#1080#1920#6,50#11,50#Samsung keyboard#default#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#491#the first time he tried to swim#31#the first time he tried to swim#31#the first time he tried to swim#31#31#0#0#0#0#0#11,34#1,000#2,645#2,64#31,74#31,74#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:01:26.026#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#156#win first prize in the contest#30#win first prize in the contest#30#win first prize in the contest#30#30#0#0#0#0#0#18,42#1,000#1,574#1,57#18,89#18,89#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
