"sep=#"
Timestamp#Gadget#ScreenW (px)#ScreenH (px)#ScreenW (cm)#ScreenH (cm)#System_keyboard#Keyboard type#Interaction style#Orientation#Time presented in task#Source text hidden in task#Cursor manipulation allowed#Phrase repetition allowed#Test session name#Corpus filepath#Username#Source phrase ID#P: Source phrase text#|P|: Source phrase length#T: Transcribed phrase text#|T|: Transcribed phrase length#IS: Input stream#|IS|: Input stream length#C#INF#F#IF#IFc#IFe#Time#KSPC: Keystrokes per character#KSPS: Keystrokes per second#CPS: Characters per second#WPM: Words per minute#WPMadjusted#TER: Total error rate#CER: Corrected error rate#NCER: Not corrected error rate#CBRER: Corrected-But-Right error rate#CAWER: Corrected-And-Wrong error rate#CE: Correction Efficiency#PC: Participant Conscientiousness#UB: Utilized Bandwidth#WB: Wasted Bandwidth#
2022-01-16 12:54:37.037#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session2-kkrapic#MacKenzie500_assetFile#kkrapic#332#this library has many books#27#this library has manybooks#26#this library has manybooks#26#26#1#0#0#0#0#12,92#1,000#1,936#1,94#23,23#22,37#3,70%#0,00%#3,70%#0,00%#0,00%#NaN#0,00#96,30%#3,70%
2022-01-16 12:54:54.054#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session2-kkrapic#MacKenzie500_assetFile#kkrapic#276#a good response to the question#31#a good response to the question#31#a good response to the question#31#31#0#0#0#0#0#14,41#1,000#2,082#2,08#24,98#24,98#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-16 12:55:08.008#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session2-kkrapic#MacKenzie500_assetFile#kkrapic#41#yes you are very smart#22#yes you are vry smart#21#yes you are vry smart#21#21#1#0#0#0#0#12,33#1,000#1,622#1,62#19,47#18,58#4,55%#0,00%#4,55%#0,00%#0,00%#NaN#0,00#95,45%#4,55%
2022-01-16 12:55:26.026#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session2-kkrapic#MacKenzie500_assetFile#kkrapic#48#space is a high priority#24#space isa high priority#23#space isa hohl<<<igh priority#29#23#1#3#3#0#3#15,65#1,250#1,789#1,41#16,86#16,24#14,81%#11,11%#3,70%#0,00%#11,11%#1,000#0,75#76,67%#23,33%
2022-01-16 12:55:46.046#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session2-kkrapic#MacKenzie500_assetFile#kkrapic#439#the food at this restaurant#27#the food at this restaurant#27#the food atthi<<< this restaurant#33#27#0#3#3#0#3#17,95#1,222#1,783#1,45#17,38#17,38#10,00%#10,00%#0,00%#0,00%#10,00%#1,000#1,00#81,82%#18,18%
2022-01-16 12:56:07.007#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session2-kkrapic#MacKenzie500_assetFile#kkrapic#485#dormitory doors are locked at midnight#38#dormitory doors are locked at midnight#38#dormitory doors are locked at midnight#38#38#0#0#0#0#0#17,65#1,000#2,096#2,10#25,16#25,16#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-16 12:56:22.022#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session2-kkrapic#MacKenzie500_assetFile#kkrapic#39#an offer you cannot refuse#26#an offer you cannot refuse#26#an offer you cannot refuse#26#26#0#0#0#0#0#13,39#1,000#1,868#1,87#22,41#22,41#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-16 12:56:43.043#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session2-kkrapic#MacKenzie500_assetFile#kkrapic#68#i am wearing a tie and a jacket#31#i amwearinf a tie and a jacket#30#i amwearinf a tie and a jacket#30#29#2#0#0#0#0#18,25#1,000#1,589#1,59#19,07#17,84#6,45%#0,00%#6,45%#0,00%#0,00%#NaN#0,00#93,55%#6,45%
2022-01-16 12:57:03.003#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session2-kkrapic#MacKenzie500_assetFile#kkrapic#461#do you get nervous when you speak#33#do you get nervous when you speak#33#do you get nervous when you speaks<#35#33#0#0#1#0#1#17,79#1,030#1,912#1,80#21,59#21,59#2,94%#2,94%#0,00%#0,00%#2,94%#Infinity#1,00#97,06%#2,94%
2022-01-16 12:57:27.027#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session2-kkrapic#MacKenzie500_assetFile#kkrapic#192#the largest of the five oceans#30#the largest of yhe five ceans#29#the largestofthe<<<<< of yhe five ceans#39#28#2#5#5#0#5#20,83#1,333#1,824#1,34#16,13#15,21#20,00%#14,29%#5,71%#0,00%#14,29%#1,000#0,71#70,00%#30,00%
2022-01-16 12:57:45.045#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session2-kkrapic#MacKenzie500_assetFile#kkrapic#168#he played a pimp in that movie#30#he plsyed a pimp in that movie#30#he plsyed a pimp in that movie#30#29#1#0#0#0#0#15,17#1,000#1,911#1,91#22,94#22,17#3,33%#0,00%#3,33%#0,00%#0,00%#NaN#0,00#96,67%#3,33%
2022-01-16 12:58:10.010#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session2-kkrapic#MacKenzie500_assetFile#kkrapic#354#our housekeeper does a thorough job#35#our housekeeper does a thorough job#35#our housekeeper does a thorough job#35#35#0#0#0#0#0#20,72#1,000#1,641#1,64#19,69#19,69#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-16 13:04:30.030#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#117#this is a non profit organization#33#this is a non profit orgenization#33#this is a non pt<rofit orgenization#35#32#1#1#1#0#1#23,93#1,061#1,421#1,34#16,05#15,58#5,88%#2,94%#2,94%#0,00%#2,94%#1,000#0,50#91,43%#8,57%
2022-01-16 13:04:55.055#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#449#arguing with the boss is futile#31#arguing with the boss is futile#31#arguing with the boss l<is futile#33#31#0#1#1#0#1#22,46#1,065#1,425#1,34#16,03#16,03#3,13%#3,13%#0,00%#0,00%#3,13%#1,000#1,00#93,94%#6,06%
2022-01-16 13:05:15.015#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#487#you are a capitalist pig#24#you are a capitalist pig#24#you are a capitalist pig#24#24#0#0#0#0#0#16,12#1,000#1,427#1,43#17,12#17,12#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-16 13:05:34.034#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#177#i listen to the tape everyday#29#i listen to the tape everyday#29#i listen to the tape everyday#29#29#0#0#0#0#0#17,82#1,000#1,571#1,57#18,85#18,85#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-16 13:05:55.055#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#370#drugs should be avoided#23#drugs should be avoided#23#drugs should be avoided#23#23#0#0#0#0#0#17,15#1,000#1,283#1,28#15,39#15,39#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-16 13:06:20.020#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#387#important for political parties#31#important for politcal parties#30#important fot<r politcaa<l parties#34#30#1#2#2#1#1#23,43#1,129#1,409#1,24#14,86#14,41#9,09%#6,06%#3,03%#3,03%#3,03%#1,000#0,67#85,71%#14,29%
2022-01-16 13:06:37.037#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#119#healthy food is good for you#28#healthy food is good for you#28#healthy food is good for you#28#28#0#0#0#0#0#14,97#1,000#1,804#1,80#21,65#21,65#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-16 13:06:58.058#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#316#longer than a football field#28#longer than a football field#28#longet<r than a football field#30#28#0#1#1#0#1#17,72#1,071#1,637#1,52#18,29#18,29#3,45%#3,45%#0,00%#0,00%#3,45%#1,000#1,00#93,33%#6,67%
2022-01-16 13:07:30.030#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#488#motivational seminars make me sick#34#motivtional seminars make me sick#33#motivtional seminars make me sick#33#33#1#0#0#0#0#29,88#1,000#1,071#1,07#12,85#12,47#2,94%#0,00%#2,94%#0,00%#0,00%#NaN#0,00#97,06%#2,94%
2022-01-16 13:07:48.048#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#344#one of the poorest nations#26#one of the poorest nations#26#one of the poorest nations#26#26#0#0#0#0#0#14,56#1,000#1,717#1,72#20,60#20,60#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-16 13:08:13.013#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#350#if diplomacy does not work#26#if diplomacy does not work#26#if dipo<lomacy does not work#28#26#0#1#1#0#1#23,01#1,077#1,174#1,09#13,04#13,04#3,70%#3,70%#0,00%#0,00%#3,70%#1,000#1,00#92,86%#7,14%
2022-01-16 13:08:41.041#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#356#handicapped persons need consideration#38#handicapped prsons need consideration#37#handicapped prsons need consideration#37#37#1#0#0#0#0#25,49#1,000#1,413#1,41#16,95#16,50#2,63%#0,00%#2,63%#0,00%#0,00%#NaN#0,00#97,37%#2,63%
2022-01-16 13:09:06.006#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#28#neither a borrower nor a lender be#34#neither a borrowr nor a lender be#33#neither a borrowr nor a lender be#33#33#1#0#0#0#0#22,18#1,000#1,443#1,44#17,31#16,80#2,94%#0,00%#2,94%#0,00%#0,00%#NaN#0,00#97,06%#2,94%
2022-01-16 13:09:26.026#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#134#the kids are very excited#25#the kids are very excited#25#the kids are very excited#25#25#0#0#0#0#0#15,76#1,000#1,523#1,52#18,27#18,27#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-16 13:09:51.051#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#414#our life expectancy has increased#33#our life expectancy has increased#33#our life expectancy has increased#33#33#0#0#0#0#0#23,09#1,000#1,386#1,39#16,63#16,63#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-16 13:10:15.015#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#409#look in the syllabus for the course#35#look in the syllabus for the course#35#look in the syllabus for the course#35#35#0#0#0#0#0#22,65#1,000#1,501#1,50#18,02#18,02#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-16 13:10:38.038#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#282#interesting observation was made#32#interesting observation was made#32#interesting observations< was made#34#32#0#1#1#0#1#20,42#1,063#1,616#1,52#18,22#18,22#3,03%#3,03%#0,00%#0,00%#3,03%#1,000#1,00#94,12%#5,88%
2022-01-16 13:10:56.056#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#113#the library is closed today#27#the library is closed today#27#the library is closed today#27#27#0#0#0#0#0#15,87#1,000#1,639#1,64#19,66#19,66#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-16 13:11:18.018#samsung-SM-A528B#1080#2009#6,70#12,56#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-kkrapic#MacKenzie500_assetFile#kkrapic#287#house with new electrical panel#31#house with new electrical panl#30#house with new electrical panl#30#30#1#0#0#0#0#20,51#1,000#1,414#1,41#16,97#16,42#3,23%#0,00%#3,23%#0,00%#0,00%#NaN#0,00#96,77%#3,23%
