"sep=#"
Timestamp#Gadget#ScreenW (px)#ScreenH (px)#ScreenW (cm)#ScreenH (cm)#System_keyboard#Keyboard type#Interaction style#Orientation#Time presented in task#Source text hidden in task#Cursor manipulation allowed#Phrase repetition allowed#Test session name#Corpus filepath#Username#Source phrase ID#P: Source phrase text#|P|: Source phrase length#T: Transcribed phrase text#|T|: Transcribed phrase length#IS: Input stream#|IS|: Input stream length#C#INF#F#IF#IFc#IFe#Time#KSPC: Keystrokes per character#KSPS: Keystrokes per second#CPS: Characters per second#WPM: Words per minute#WPMadjusted#TER: Total error rate#CER: Corrected error rate#NCER: Not corrected error rate#CBRER: Corrected-But-Right error rate#CAWER: Corrected-And-Wrong error rate#CE: Correction Efficiency#PC: Participant Conscientiousness#UB: Utilized Bandwidth#WB: Wasted Bandwidth#
2022-01-15 19:56:17.017#Sony-G3221#1080#1776#7,40#12,21#Microsoft SwiftKey Keyboard#default#One-handed#Portrait#true#false#false#false#session1-ingo#MacKenzie500_assetFile#ingo#363#it is difficult to concentrate#30#it is dufficult to concentrate#30#ii ii ddddddddd tt ccccc<ccccccc#32#29#1#1#1#0#1#11,65#1,067#2,660#2,49#29,86#28,90#6,45%#3,23%#3,23%#0,00%#3,23%#1,000#0,50#90,63%#9,38%
2022-01-15 19:59:48.048#Sony-G3221#1080#1776#7,40#12,21#Microsoft SwiftKey Keyboard#default#One-handed#Portrait#true#false#false#false#session1-ingo#MacKenzie500_assetFile#ingo#380#bring the offenders to justice#30#bring thr offenders to justice#30#bbbbb ttt ooooooooo tt jjjjjjj#30#29#1#0#0#0#0#10,11#1,000#2,869#2,87#34,43#33,28#3,33%#0,00%#3,33%#0,00%#0,00%#NaN#0,00#96,67%#3,33%
2022-01-15 19:59:59.059#Sony-G3221#1080#1776#7,40#12,21#Microsoft SwiftKey Keyboard#default#One-handed#Portrait#true#false#false#false#session1-ingo#MacKenzie500_assetFile#ingo#406#the bus was very crowded#24#the bus was very crowded#24#ttt bbb www vvvv ccccccc#24#24#0#0#0#0#0#7,72#1,000#2,979#2,98#35,75#35,75#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 20:00:13.013#Sony-G3221#1080#1776#7,40#12,21#Microsoft SwiftKey Keyboard#default#One-handed#Portrait#true#false#false#false#session1-ingo#MacKenzie500_assetFile#ingo#288#our silver anniversary is coming#32#our silver anniversary is coming#32#ooo ssssss aaaaaaaaaaa ii cccccc#32#32#0#0#0#0#0#9,60#1,000#3,230#3,23#38,76#38,76#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 20:00:22.022#Sony-G3221#1080#1776#7,40#12,21#Microsoft SwiftKey Keyboard#default#One-handed#Portrait#true#false#false#false#session1-ingo#MacKenzie500_assetFile#ingo#26#the world is a stage#20#the world is a stage#20#ttt wwwww ii a sssss#20#20#0#0#0#0#0#6,04#1,000#3,147#3,15#37,76#37,76#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 20:00:32.032#Sony-G3221#1080#1776#7,40#12,21#Microsoft SwiftKey Keyboard#default#One-handed#Portrait#true#false#false#false#session1-ingo#MacKenzie500_assetFile#ingo#91#information super highway#25#information super highway#25#iiiiiiiiiii sssss hhhhhhh#25#25#0#0#0#0#0#7,22#1,000#3,325#3,32#39,89#39,89#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 21:23:55.055#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#422#a tumor is ok provided it is benign#35#a tumor is ok provided it is malign#35#s<a tumor is ok provided it is malign#37#32#3#1#1#0#1#27,52#1,057#1,308#1,24#14,83#13,59#11,11%#2,78%#8,33%#0,00%#2,78%#1,000#0,25#86,49%#13,51%
2022-01-15 21:24:40.040#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#378#saving that child was an heroic effort#38#saving that child was an heroic effort#38#saving that child was an heroic effort#38#38#0#0#0#0#0#30,62#1,000#1,208#1,21#14,50#14,50#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 21:25:07.007#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#499#everyone wants to win the lottery#33#every wants to win the lottery#30#every wants to win the lottery#30#30#3#0#0#0#0#20,95#1,000#1,385#1,38#16,61#15,10#9,09%#0,00%#9,09%#0,00%#0,00%#NaN#0,00#90,91%#9,09%
2022-01-15 21:25:53.053#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#348#burglars never leave their business card#40#burglars never leave their business card#40#burglars never leave their business card#40#40#0#0#0#0#0#37,71#1,000#1,034#1,03#12,41#12,41#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 21:26:21.021#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#198#flashing red light means stop#29#flashing red light means stop#29#flashing red light means stop#29#29#0#0#0#0#0#23,98#1,000#1,168#1,17#14,01#14,01#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 21:26:38.038#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#148#see you later alligator#23#see you later aligatwr#22#see you later aligatwr#22#21#2#0#0#0#0#12,61#1,000#1,665#1,67#19,98#18,24#8,70%#0,00%#8,70%#0,00%#0,00%#NaN#0,00#91,30%#8,70%
2022-01-15 21:27:01.001#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#462#pumping helps if the roads are slippery#39#pumping helps if tht #21#pumping helps if tht #21#20#19#0#0#0#0#16,53#1,000#1,210#1,21#14,52#7,44#48,72%#0,00%#48,72%#0,00%#0,00%#NaN#0,00#51,28%#48,72%
2022-01-15 21:27:44.044#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#357#these barracks are big enough#29#these barracks are big enough#29#these barracks are big enough#29#29#0#0#0#0#0#25,44#1,000#1,101#1,10#13,21#13,21#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 21:28:16.016#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#403#the ventilation system is broken#32#the ventilation system is broken#32#the ventilation system is broken#32#32#0#0#0#0#0#25,33#1,000#1,224#1,22#14,69#14,69#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 21:28:41.041#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#435#jumping right out of the water#30#jumping right out of the water#30#jumping right out of the water#30#30#0#0#0#0#0#21,18#1,000#1,370#1,37#16,43#16,43#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 21:29:11.011#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#234#the pen is mightier than the sword#34#the pen is mightier than the sword#34#the pen is mightier than thes< sword#36#34#0#1#1#0#1#25,62#1,059#1,366#1,29#15,45#15,45#2,86%#2,86%#0,00%#0,00%#2,86%#1,000#1,00#94,44%#5,56%
2022-01-15 21:29:36.036#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#137#do not walk too quickly#23#do not walk too quickly#23#do not walk too quickly#23#23#0#0#0#0#0#21,57#1,000#1,020#1,02#12,24#12,24#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 21:29:57.057#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#269#the dog buried the bone#23#the dog burried the bone#24#the dog burried the bone#24#23#1#0#0#0#0#15,51#1,000#1,483#1,48#17,80#17,06#4,17%#0,00%#4,17%#0,00%#0,00%#NaN#0,00#95,83%#4,17%
2022-01-15 21:30:34.034#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#494#a good stimulus deserves a good response#40#a good stimulus deserves a good responce#40#a good stimulus deserves a good responce#40#39#1#0#0#0#0#33,12#1,000#1,178#1,18#14,13#13,78#2,50%#0,00%#2,50%#0,00%#0,00%#NaN#0,00#97,50%#2,50%
2022-01-15 21:30:52.052#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#250#i like to play tennis#21#i like to play tennis#21#i like to play tennis#21#21#0#0#0#0#0#14,58#1,000#1,372#1,37#16,46#16,46#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 21:31:20.020#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#208#make up a few more phrases#26#make up a few more phrases#26#make up a few more phrases#26#26#0#0#0#0#0#20,53#1,000#1,218#1,22#14,61#14,61#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 21:31:48.048#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#50#do not squander your time#25#do not squander your time#25#do not squander your time#25#25#0#0#0#0#0#23,55#1,000#1,019#1,02#12,23#12,23#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 21:32:16.016#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#277#well connected with people#26#well connected with people#26#well connected with people#26#26#0#0#0#0#0#25,21#1,000#0,992#0,99#11,90#11,90#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 21:32:54.054#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#30#question that must be answered#30#question that must be answered#30#question that must be answered#30#30#0#0#0#0#0#34,22#1,000#0,847#0,85#10,17#10,17#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 21:33:38.038#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#custom #One-handed#Portrait#true#false#false#false#session2-ingo#MacKenzie500_assetFile#ingo#472#gamblers eventually loose their shirts#38#gamblers eventually loose their shirts#38#gamblers eventually loose their shirts#38#38#0#0#0#0#0#38,84#1,000#0,953#0,95#11,43#11,43#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 21:59:19.019#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#46#the dreamers of dreams#22#the dreamers of dreams#22#the dreamers of dreamsk<#24#22#0#0#1#0#1#15,37#1,045#1,496#1,37#16,40#16,40#4,35%#4,35%#0,00%#0,00%#4,35%#Infinity#1,00#95,65%#4,35%
2022-01-15 21:59:41.041#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#426#a much higher risk of getting cancer#36#a much higher risk of getting cancer#36#a much highet<r risk of getting cancer#38#36#0#1#1#0#1#17,05#1,056#2,170#2,05#24,64#24,64#2,70%#2,70%#0,00%#0,00%#2,70%#1,000#1,00#94,74%#5,26%
2022-01-15 22:00:00.000#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#176#superman never wore a mask#26#superman never wore a mask#26#superman never wote<<re a mask#30#26#0#2#2#1#1#14,33#1,154#2,024#1,74#20,94#20,94#7,14%#7,14%#0,00%#3,57%#3,57%#1,000#1,00#86,67%#13,33%
2022-01-15 22:00:17.017#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#436#the trains are always late#26#the trains are always late#26#the trains e<are always late#28#26#0#1#1#0#1#13,91#1,077#1,941#1,80#21,57#21,57#3,70%#3,70%#0,00%#0,00%#3,70%#1,000#1,00#92,86%#7,14%
2022-01-15 22:00:31.031#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#304#the aspirations of a nation#27#the aspirations of a nation#27#the aspirations of a nation#27#27#0#0#0#0#0#9,86#1,000#2,638#2,64#31,65#31,65#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 22:00:45.045#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#82#the assignment is due today#27#the assignment is due today#27#the assignment is due today#27#27#0#0#0#0#0#10,45#1,000#2,487#2,49#29,85#29,85#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 22:01:01.001#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#324#you should visit a doctor#25#you should visit a doctor#25#you shl<ould visit a doctor#27#25#0#1#1#0#1#13,08#1,080#1,989#1,84#22,03#22,03#3,85%#3,85%#0,00%#0,00%#3,85%#1,000#1,00#92,59%#7,41%
2022-01-15 22:01:15.015#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#479#do not lie in court or else#27#do not lie in court or else#27#do not lie in court or ela<se#29#27#0#1#1#0#1#10,57#1,074#2,650#2,46#29,53#29,53#3,57%#3,57%#0,00%#0,00%#3,57%#1,000#1,00#93,10%#6,90%
2022-01-15 22:01:38.038#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#481#only an idiot would lie in court#32#only anjdiot would lie in court#31#only anjdio<ot would lie in court#33#30#2#1#1#0#1#16,43#1,063#1,948#1,83#21,91#20,58#9,09%#3,03%#6,06%#0,00%#3,03%#1,000#0,33#88,24%#11,76%
2022-01-15 22:01:52.052#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#216#we park in driveways#20#we patk in driveways#20#we patk in driveways#20#19#1#0#0#0#0#10,70#1,000#1,775#1,78#21,30#20,24#5,00%#0,00%#5,00%#0,00%#0,00%#NaN#0,00#95,00%#5,00%
2022-01-15 22:02:09.009#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#320#interactions between men and women#34#interastions between men and women#34#interastions between men and women#34#33#1#0#0#0#0#12,79#1,000#2,581#2,58#30,97#30,06#2,94%#0,00%#2,94%#0,00%#0,00%#NaN#0,00#97,06%#2,94%
2022-01-15 22:02:22.022#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#391#we have enough witnesses#24#we have enough witnesses#24#we have enough witnesses#24#24#0#0#0#0#0#9,25#1,000#2,488#2,49#29,85#29,85#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 22:02:37.037#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#448#nothing wrong with his style#28#nothing wrong with his style#28#nothing wrong with his style#28#28#0#0#0#0#0#12,38#1,000#2,181#2,18#26,17#26,17#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 22:03:22.022#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#123#communicate through email#25#communicate through email#25#communicate through email#25#25#0#0#0#0#0#14,82#1,000#1,619#1,62#19,43#19,43#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 22:03:37.037#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#139#limited warranty of two years#29#limited warranty of two yeats#29#limited warranty of two yeats#29#28#1#0#0#0#0#11,20#1,000#2,501#2,50#30,01#28,97#3,45%#0,00%#3,45%#0,00%#0,00%#NaN#0,00#96,55%#3,45%
2022-01-15 22:03:51.051#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#106#thank you for your help#23#thank you for your help#23#thank you for your help#23#23#0#0#0#0#0#12,04#1,000#1,828#1,83#21,93#21,93#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 22:04:03.003#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#51#do not drink too much#21#do not drink too much#21#do not drink too much#21#21#0#0#0#0#0#9,11#1,000#2,196#2,20#26,35#26,35#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 22:04:20.020#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#385#fine but only in moderation#27#fine but only in moderation#27#fine but only in moderation#27#27#0#0#0#0#0#14,00#1,000#1,857#1,86#22,29#22,29#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 22:04:42.042#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#340#vote according to your conscience#33#vote according to your conscience#33#vote according to yout<r conscience#35#33#0#1#1#0#1#17,23#1,061#1,974#1,86#22,29#22,29#2,94%#2,94%#0,00%#0,00%#2,94%#1,000#1,00#94,29%#5,71%
2022-01-15 22:04:57.057#Sony-G3221#1080#1776#7,40#12,21#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session3-ingo#MacKenzie500_assetFile#ingo#226#listen to five hours of opera#29#listen to five hours of opeta#29#listen to five hours of opeta#29#28#1#0#0#0#0#11,29#1,000#2,479#2,48#29,75#28,73#3,45%#0,00%#3,45%#0,00%#0,00%#NaN#0,00#96,55%#3,45%
