"sep=#"
Timestamp#Gadget#ScreenW (px)#ScreenH (px)#ScreenW (cm)#ScreenH (cm)#System_keyboard#Keyboard type#Interaction style#Orientation#Time presented in task#Source text hidden in task#Cursor manipulation allowed#Phrase repetition allowed#Test session name#Corpus filepath#Username#Source phrase ID#P: Source phrase text#|P|: Source phrase length#T: Transcribed phrase text#|T|: Transcribed phrase length#IS: Input stream#|IS|: Input stream length#C#INF#F#IF#IFc#IFe#Time#KSPC: Keystrokes per character#KSPS: Keystrokes per second#CPS: Characters per second#WPM: Words per minute#WPMadjusted#TER: Total error rate#CER: Corrected error rate#NCER: Not corrected error rate#CBRER: Corrected-But-Right error rate#CAWER: Corrected-And-Wrong error rate#CE: Correction Efficiency#PC: Participant Conscientiousness#UB: Utilized Bandwidth#WB: Wasted Bandwidth#
2022-01-15 16:11:35.035#samsung-SM-G991B#1080#2009#6,50#12,05#Samsung tipkovnica#default#One-handed#Portrait#true#false#false#false#mario#MacKenzie500_assetFile#mario#20#we run the risk of failure#26#we run the risk of failure#26#we run the risk of failure#26#26#0#0#0#0#0#10,28#1,000#2,432#2,43#29,18#29,18#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:11:48.048#samsung-SM-G991B#1080#2009#6,50#12,05#Samsung tipkovnica#default#One-handed#Portrait#true#false#false#false#mario#MacKenzie500_assetFile#mario#102#the back yard of our house#26#the back yard of our house#26#thh<e back yard of our house#28#26#0#1#1#0#1#10,60#1,077#2,547#2,36#28,30#28,30#3,70%#3,70%#0,00%#0,00%#3,70%#1,000#1,00#92,86%#7,14%
2022-01-15 16:12:03.003#samsung-SM-G991B#1080#2009#6,50#12,05#Samsung tipkovnica#default#One-handed#Portrait#true#false#false#false#mario#MacKenzie500_assetFile#mario#422#a tumor is ok provided it is benign#35#a tumor is ok providdd it is benign#35#a tumor is ok providdd it is benign#35#34#1#0#0#0#0#12,27#1,000#2,771#2,77#33,26#32,31#2,86%#0,00%#2,86%#0,00%#0,00%#NaN#0,00#97,14%#2,86%
2022-01-15 16:12:13.013#samsung-SM-G991B#1080#2009#6,50#12,05#Samsung tipkovnica#default#One-handed#Portrait#true#false#false#false#mario#MacKenzie500_assetFile#mario#98#have a good weekend#19#have a hood weekend#19#have a hood weekend#19#18#1#0#0#0#0#7,41#1,000#2,428#2,43#29,14#27,61#5,26%#0,00%#5,26%#0,00%#0,00%#NaN#0,00#94,74%#5,26%
2022-01-15 16:12:31.031#samsung-SM-G991B#1080#2009#6,50#12,05#Samsung tipkovnica#default#One-handed#Portrait#true#false#false#false#mario#MacKenzie500_assetFile#mario#414#our life expectancy has increased#33#our life expentancy has increased#33#our life expentancy has increased#33#32#1#0#0#0#0#15,16#1,000#2,112#2,11#25,34#24,57#3,03%#0,00%#3,03%#0,00%#0,00%#NaN#0,00#96,97%#3,03%
2022-01-15 16:12:42.042#samsung-SM-G991B#1080#2009#6,50#12,05#Samsung tipkovnica#default#One-handed#Portrait#true#false#false#false#mario#MacKenzie500_assetFile#mario#101#that is very unfortunate#24#that is very unfortunate#24#that is very unfortunate#24#24#0#0#0#0#0#8,81#1,000#2,612#2,61#31,34#31,34#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:12:58.058#samsung-SM-G991B#1080#2009#6,50#12,05#Samsung tipkovnica#default#One-handed#Portrait#true#false#false#false#mario#MacKenzie500_assetFile#mario#59#drove my chevy to the levee#27#drove my chevy to the levee#27#drove my chevy to the levee#27#27#0#0#0#0#0#12,97#1,000#2,005#2,00#24,06#24,06#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:13:10.010#samsung-SM-G991B#1080#2009#6,50#12,05#Samsung tipkovnica#default#One-handed#Portrait#true#false#false#false#mario#MacKenzie500_assetFile#mario#240#you will loose your voice#25#yoz will loose your voice#25#yoz < will loose your voice#27#24#1#1#1#1#0#9,92#1,080#2,622#2,42#29,04#27,93#7,69%#3,85%#3,85%#3,85%#0,00%#1,000#0,50#88,89%#11,11%
2022-01-15 16:13:26.026#samsung-SM-G991B#1080#2009#6,50#12,05#Samsung tipkovnica#default#One-handed#Portrait#true#false#false#false#mario#MacKenzie500_assetFile#mario#326#the fax machine is broken#25#the fax machine is broken#25#f<the fax machine is broken#27#25#0#1#1#0#1#10,63#1,080#2,446#2,26#27,10#27,10#3,85%#3,85%#0,00%#0,00%#3,85%#1,000#1,00#92,59%#7,41%
2022-01-15 16:17:17.017#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#92#my favorite web browser#23#my favorite web browser#23#my favorite web browser#23#23#0#0#0#0#0#17,28#1,000#1,273#1,27#15,28#15,28#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:17:36.036#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#79#mom made her a turtleneck#25#mom made her a turtleneck#25#mom made her a turtleneck#25#25#0#0#0#0#0#16,35#1,000#1,468#1,47#17,62#17,62#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:17:57.057#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#2#prevailing wind from the east#29#prevailing wind  from the east#30#prevailing wind  from the east#30#29#1#0#0#0#0#16,33#1,000#1,776#1,78#21,31#20,60#3,33%#0,00%#3,33%#0,00%#0,00%#NaN#0,00#96,67%#3,33%
2022-01-15 16:18:12.012#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#84#for your information only#25#for your information only#25#for your information only#25#25#0#0#0#0#0#12,23#1,000#1,962#1,96#23,54#23,54#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:18:29.029#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#332#this library has many books#27#this library has many books#27#this library has many books#27#27#0#0#0#0#0#14,38#1,000#1,808#1,81#21,69#21,69#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:18:46.046#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#423#please take a bath this month#29#please take a bath this month#29#please take a bath this month#29#29#0#0#0#0#0#13,80#1,000#2,030#2,03#24,35#24,35#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:19:04.004#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#451#what goes up must come down#27#what goes up musto come down#28#what goes up musto come down#28#27#1#0#0#0#0#15,27#1,000#1,768#1,77#21,22#20,46#3,57%#0,00%#3,57%#0,00%#0,00%#NaN#0,00#96,43%#3,57%
